Model Outputs
100
,,HJX:CentreOfMass,,,HJX:CentreOfMassFloor,,,HJX:HED,,,,,,,,,HJX:LAbsAnkleAngle,,,HJX:LAnkleAngles,,,HJX:LCL,,,,,,,,,HJX:LElbowAngles,,,HJX:LFE,,,,,,,,,HJX:LFO,,,,,,,,,HJX:LFootProgressAngles,,,HJX:LHN,,,,,,,,,HJX:LHU,,,,,,,,,HJX:LHeadAngles,,,HJX:LHipAngles,,,HJX:LKneeAngles,,,HJX:LNeckAngles,,,HJX:LPelvisAngles,,,HJX:LRA,,,,,,,,,HJX:LShoulderAngles,,,HJX:LSpineAngles,,,HJX:LTI,,,,,,,,,HJX:LTO,,,,,,,,,HJX:LThoraxAngles,,,HJX:LWristAngles,,,HJX:PEL,,,,,,,,,HJX:RAbsAnkleAngle,,,HJX:RAnkleAngles,,,HJX:RCL,,,,,,,,,HJX:RElbowAngles,,,HJX:RFE,,,,,,,,,HJX:RFO,,,,,,,,,HJX:RFootProgressAngles,,,HJX:RHN,,,,,,,,,HJX:RHU,,,,,,,,,HJX:RHeadAngles,,,HJX:RHipAngles,,,HJX:RKneeAngles,,,HJX:RNeckAngles,,,HJX:RPelvisAngles,,,HJX:RRA,,,,,,,,,HJX:RShoulderAngles,,,HJX:RSpineAngles,,,HJX:RTI,,,,,,,,,HJX:RTO,,,,,,,,,HJX:RThoraxAngles,,,HJX:RWristAngles,,,HJX:TRX,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
163,0,111.657,957.742,1675.71,226.439,962.328,1680.02,126.133,828.843,1530.61,237.447,840.836,1533.51,196.025,846.875,1423.75,224.699,818.448,1173.7,177.212,1018.86,1403.39,184.92,1078.39,1235.17,337.19,839.127,1330.61,58.6902,921.161,1436.89,-41.9728,991.117,1417.3,-89.198,1138.04,1411.48,-57.0978,1250.58,1494.15,21.6972,1242.89,1543.93,-10.6539,1291.25,1552.39,53.3158,1257.61,1625.13,313.149,948.416,1452.94,432.127,1144.13,1383.74,454.326,1234.9,1358.41,383.964,1280.36,1447.17,243.005,1242.98,1519.32,288.557,1281.03,1545.63,228.949,1226.33,1571.73,59.9981,1043.61,980.503,341.9,1071.31,963.497,168.303,847.75,950.255,270.903,857.866,942.427,38.7507,1104.37,632.326,74.5438,1136.52,458.92,40.248,979.08,293.867,72.1533,896.328,145.704,132.555,853.212,161.138,113.448,1093.54,81.0726,378.366,1089.29,736.146,315.958,1180.06,453.116,365.371,1094.8,368.082,349.399,926.079,173.634,305.576,883.729,199.805,275.28,1090.95,81.9883
164,0,111.081,955.918,1672.43,225.856,960.809,1677.02,126.272,828.219,1526.38,237.504,840.458,1529.64,196.64,847.516,1420.09,225.434,820.605,1170.72,176.796,1019.62,1401.63,184.232,1080.37,1233.92,338.225,841.904,1327.64,60.1556,921.161,1435.03,-40.9381,990.346,1420.06,-89.4139,1135.58,1421.32,-57.3252,1241.25,1511.04,21.2933,1229.31,1560.11,-10.5711,1277.26,1572.06,52.929,1237.76,1642.37,311.67,948.714,1451.2,430.537,1146.56,1393.33,452.535,1238.72,1373.17,382.77,1276.47,1465.52,243.269,1231.62,1535.67,288.68,1268.03,1564.56,230.395,1210.38,1586.7,59.6218,1045.4,977.363,341.381,1074.1,960.209,168.469,849.959,946.618,271.082,860.514,938.549,38.6235,1107.9,629.323,74.7257,1140.86,456.02,40.5151,981.476,292.622,72.4122,896.921,145.63,132.756,853.852,161.395,113.433,1093.55,81.0643,378.113,1093.68,733.349,315.79,1186.69,451.042,365.271,1100.21,367.063,349.804,928.217,175.38,305.963,886.284,202.111,275.4,1091.16,81.8254
165,0,110.472,954.16,1669.18,225.234,959.372,1674.08,126.409,827.694,1522.19,237.552,840.194,1525.83,197.232,848.276,1416.5,226.188,822.928,1167.84,176.353,1020.5,1400.01,183.488,1082.52,1232.82,339.19,844.85,1324.78,61.6178,921.206,1433.22,-39.8745,989.432,1422.72,-89.5483,1132.64,1430.77,-57.4627,1231.01,1526.93,20.934,1214.88,1574.97,-10.4132,1262.19,1590.36,52.5797,1217.07,1657.83,310.194,949.049,1449.51,429.06,1148.38,1402.79,450.844,1241.64,1387.78,381.797,1271.53,1483.13,243.866,1219.4,1550.74,289.167,1254.05,1582,232.233,1193.83,1600.06,59.2152,1047.27,974.278,340.832,1077.01,956.968,168.637,852.27,943.165,271.258,863.279,934.864,38.4449,1111.33,626.34,74.8311,1145.07,453.15,40.7519,983.771,291.41,72.6702,897.493,145.576,132.981,854.509,161.668,113.398,1093.56,81.0474,377.85,1098,730.583,315.676,1193.08,448.98,365.207,1105.49,366.03,350.22,930.36,177.075,306.371,888.826,204.352,275.506,1091.35,81.6733
166,0,109.827,952.465,1665.98,224.571,958.009,1671.21,126.545,827.261,1518.07,237.59,840.038,1522.1,197.792,849.146,1413,226.953,825.409,1165.08,175.887,1021.49,1398.54,182.688,1084.81,1231.88,340.075,847.947,1322.04,63.0658,921.292,1431.45,-38.7904,988.392,1425.29,-89.6035,1129.26,1439.81,-57.5066,1219.99,1541.78,20.622,1199.75,1588.48,-10.1766,1246.21,1607.24,52.2541,1195.72,1671.47,308.73,949.411,1447.89,427.693,1149.61,1412.08,449.243,1243.72,1402.17,381.026,1265.66,1499.92,244.759,1206.46,1564.47,289.979,1239.24,1597.9,234.469,1176.81,1611.7,58.7785,1049.22,971.262,340.254,1080.03,953.795,168.811,854.673,939.902,271.437,866.152,931.397,38.2148,1114.68,623.39,74.8596,1149.15,450.323,40.9637,985.977,290.243,72.9292,898.054,145.551,133.237,855.196,161.964,113.341,1093.6,81.012,377.573,1102.25,727.858,315.596,1199.2,446.928,365.166,1110.58,364.976,350.631,932.486,178.695,306.781,891.335,206.503,275.597,1091.51,81.5297
167,0,109.147,950.828,1662.85,223.864,956.71,1668.43,126.678,826.915,1514.02,237.618,839.984,1518.45,198.313,850.116,1409.6,227.718,828.035,1162.44,175.4,1022.58,1397.21,181.831,1087.22,1231.1,340.873,851.178,1319.43,64.4874,921.415,1429.74,-37.6953,987.243,1427.77,-89.5824,1125.51,1448.42,-57.4564,1208.31,1555.55,20.3585,1184.07,1600.63,-9.86137,1229.47,1622.66,51.9386,1173.89,1683.26,307.289,949.797,1446.34,426.425,1150.3,1421.16,447.716,1245.01,1416.28,380.439,1258.97,1515.84,245.91,1192.96,1576.82,291.083,1223.78,1612.23,237.119,1159.5,1621.55,58.3121,1051.23,968.335,339.648,1083.13,950.716,168.994,857.154,936.835,271.622,869.114,928.168,37.9345,1117.94,620.491,74.8136,1153.11,447.556,41.1567,988.105,289.132,73.1917,898.614,145.561,133.532,855.927,162.287,113.258,1093.67,80.9504,377.278,1106.4,725.187,315.533,1205.02,444.887,365.133,1115.46,363.896,351.02,934.569,180.217,307.178,893.788,208.541,275.673,1091.66,81.3927
168,0,108.434,949.247,1659.8,223.115,955.468,1665.76,126.81,826.648,1510.07,237.636,840.022,1514.92,198.788,851.173,1406.33,228.472,830.789,1159.94,174.898,1023.77,1396.06,180.921,1089.74,1230.49,341.576,854.521,1316.97,65.8707,921.573,1428.1,-36.5992,986.004,1430.15,-89.4887,1121.45,1456.6,-57.3142,1196.11,1568.24,20.144,1168.01,1611.42,-9.47076,1212.15,1636.61,51.6203,1151.77,1693.24,305.879,950.204,1444.87,425.243,1150.49,1429.99,446.244,1245.57,1430.04,380.017,1251.6,1530.86,247.283,1179.1,1587.82,292.445,1207.9,1625.01,240.193,1142.1,1629.58,57.8167,1053.3,965.516,339.015,1086.32,947.759,169.187,859.701,933.971,271.815,872.15,925.195,37.6072,1121.13,617.663,74.6985,1156.94,444.868,41.3379,990.164,288.09,73.4597,899.182,145.614,133.867,856.706,162.642,113.152,1093.77,80.8575,376.962,1110.45,722.583,315.47,1210.52,442.859,365.096,1120.1,362.787,351.374,936.583,181.619,307.542,896.161,210.445,275.733,1091.79,81.2606
169,0,107.693,947.722,1656.87,222.327,954.274,1663.22,126.937,826.453,1506.24,237.646,840.142,1511.52,199.21,852.307,1403.22,229.2,833.649,1157.6,174.386,1025.03,1395.08,179.961,1092.33,1230.05,342.18,857.956,1314.68,67.2043,921.759,1426.56,-35.5122,984.691,1432.45,-89.3257,1117.14,1464.37,-57.0849,1183.51,1579.86,19.9778,1151.72,1620.9,-9.01153,1194.41,1649.11,51.2889,1129.56,1701.46,304.507,950.629,1443.52,424.13,1150.26,1438.56,444.804,1245.48,1443.42,379.745,1243.7,1544.95,248.842,1165.07,1597.54,294.035,1191.81,1636.31,243.659,1124.91,1635.88,57.2939,1055.4,962.834,338.36,1089.56,944.957,169.39,862.3,931.317,272.016,875.238,922.49,37.2376,1124.23,614.93,74.5227,1160.64,442.283,41.514,992.162,287.127,73.7344,899.762,145.717,134.244,857.538,163.034,113.025,1093.9,80.7315,376.625,1114.39,720.069,315.396,1215.67,440.852,365.047,1124.46,361.65,351.679,938.503,182.882,307.859,898.431,212.197,275.78,1091.91,81.1321
170,0,106.929,946.252,1654.07,221.506,953.122,1660.85,127.06,826.321,1502.57,237.647,840.335,1508.29,199.574,853.506,1400.28,229.89,836.593,1155.44,173.869,1026.36,1394.29,178.956,1094.96,1229.79,342.682,861.461,1312.58,68.4783,921.968,1425.14,-34.4435,983.322,1434.68,-89.0973,1112.63,1471.75,-56.7759,1170.66,1590.45,19.8584,1135.37,1629.14,-8.49345,1176.46,1660.22,50.9372,1107.46,1708.02,303.181,951.073,1442.3,423.068,1149.64,1446.84,443.378,1244.81,1456.37,379.61,1235.44,1558.13,250.554,1151.1,1606.08,295.828,1175.77,1646.22,247.415,1108.22,1640.65,56.7464,1057.54,960.321,337.687,1092.83,942.347,169.599,864.936,928.886,272.221,878.359,920.07,36.8332,1127.26,612.322,74.297,1164.2,439.83,41.6913,994.104,286.258,74.0155,900.362,145.877,134.655,858.424,163.47,112.885,1094.05,80.5736,376.268,1118.2,717.667,315.302,1220.43,438.875,364.978,1128.52,360.49,351.925,940.302,183.99,308.115,900.572,213.779,275.814,1092.01,81.0064
171,0,106.148,944.839,1651.45,220.659,952.01,1658.68,127.177,826.245,1499.09,237.638,840.589,1505.27,199.88,854.756,1397.56,230.529,839.595,1153.5,173.352,1027.74,1393.72,177.915,1097.61,1229.73,343.083,865.015,1310.7,69.6847,922.193,1423.87,-33.4012,981.911,1436.88,-88.8069,1107.99,1478.78,-56.397,1157.7,1600.08,19.7836,1119.12,1636.23,-7.92892,1158.46,1670.01,50.5613,1085.68,1713.05,301.905,951.539,1441.26,422.043,1148.72,1454.85,441.952,1243.65,1468.87,379.597,1226.97,1570.42,252.392,1137.38,1613.62,297.796,1160.01,1654.88,251.287,1092.29,1644.23,56.178,1059.69,958.016,337.001,1096.12,939.971,169.81,867.594,926.696,272.425,881.492,917.948,36.4031,1130.2,609.874,74.0347,1167.61,437.543,41.8753,995.998,285.497,74.3002,900.985,146.104,135.091,859.364,163.96,112.736,1094.23,80.3878,375.895,1121.87,715.409,315.185,1224.79,436.947,364.884,1132.24,359.318,352.106,941.957,184.93,308.3,902.561,215.176,275.837,1092.11,80.8833
172,0,105.36,943.489,1649.07,219.797,950.936,1656.75,127.284,826.219,1495.85,237.62,840.892,1502.5,200.125,856.045,1395.1,231.107,842.63,1151.82,172.838,1029.17,1393.38,176.848,1100.25,1229.89,343.385,868.597,1309.08,70.8176,922.427,1422.8,-32.3923,980.468,1439.08,-88.4588,1103.27,1485.51,-55.9596,1144.77,1608.82,19.7499,1103.13,1642.29,-7.33238,1140.61,1678.59,50.1604,1064.42,1716.74,300.684,952.028,1440.43,421.046,1147.55,1462.57,440.52,1242.09,1480.9,379.694,1218.46,1581.85,254.33,1124.11,1620.31,299.909,1144.76,1662.45,255.065,1077.32,1646.99,55.5938,1061.86,955.963,336.311,1099.4,937.877,170.015,870.26,924.774,272.621,884.614,916.145,35.9582,1133.04,607.628,73.7503,1170.85,435.457,42.0702,997.849,284.86,74.5836,901.636,146.408,135.537,860.357,164.517,112.584,1094.43,80.1801,375.509,1125.37,713.333,315.045,1228.72,435.092,364.766,1135.6,358.151,352.218,943.443,185.693,308.408,904.371,216.378,275.853,1092.2,80.7633
173,0,104.572,942.206,1646.96,218.931,949.905,1655.11,127.379,826.238,1492.92,237.591,841.236,1500.03,200.313,857.364,1392.96,231.615,845.673,1150.43,172.33,1030.63,1393.32,175.765,1102.85,1230.29,343.593,872.185,1307.77,71.873,922.662,1421.97,-31.4228,979.005,1441.33,-88.0578,1098.53,1491.99,-55.4767,1132.01,1616.77,19.7528,1087.56,1647.47,-6.71965,1123.1,1686.11,49.7359,1043.87,1719.28,299.524,952.546,1439.87,420.07,1146.21,1470.04,439.085,1240.23,1492.45,379.885,1210.06,1592.49,256.341,1111.44,1626.35,302.132,1130.2,1669.13,258.555,1063.42,1649.3,54.9996,1064.04,954.213,335.624,1102.65,936.116,170.204,872.921,923.156,272.797,887.706,914.689,35.5098,1135.79,605.629,73.4584,1173.91,433.617,42.2786,999.663,284.365,74.8582,902.318,146.8,135.976,861.4,165.158,112.433,1094.65,79.9575,375.117,1128.68,711.482,314.887,1232.17,433.343,364.625,1138.56,357.012,352.26,944.741,186.275,308.437,905.981,217.375,275.862,1092.28,80.6474
174,0,103.795,940.999,1645.2,218.073,948.921,1653.83,127.459,826.297,1490.36,237.55,841.611,1497.92,200.448,858.701,1391.18,232.05,848.701,1149.41,171.829,1032.1,1393.57,174.678,1105.39,1230.98,343.717,875.76,1306.82,72.849,922.896,1421.43,-30.4975,977.53,1443.67,-87.6101,1093.81,1498.3,-54.9619,1119.56,1624.06,19.7868,1072.55,1651.94,-6.10726,1106.1,1692.71,49.2906,1024.24,1720.93,298.425,953.098,1439.63,419.118,1144.77,1477.28,437.656,1238.16,1503.54,380.152,1201.92,1602.42,258.387,1099.52,1631.89,304.418,1116.5,1675.09,261.639,1050.63,1651.46,54.4021,1066.21,952.823,334.951,1105.84,934.746,170.366,875.563,921.886,272.943,890.746,913.614,35.0686,1138.42,603.928,73.1718,1176.77,432.068,42.5009,1001.44,284.033,75.1149,903.034,147.292,136.389,862.494,165.905,112.286,1094.87,79.7269,374.725,1131.78,709.907,314.719,1235.13,431.74,364.468,1141.1,355.931,352.236,945.833,186.679,308.394,907.37,218.163,275.867,1092.36,80.5369
175,0,103.039,939.878,1643.86,217.236,947.993,1652.95,127.52,826.396,1488.25,237.496,842.008,1496.24,200.538,860.047,1389.84,232.41,851.69,1148.8,171.338,1033.58,1394.18,173.599,1107.86,1232,343.765,879.304,1306.28,73.7449,923.122,1421.25,-29.6209,976.051,1446.18,-87.123,1089.17,1504.51,-54.4296,1107.54,1630.82,19.8449,1058.24,1655.89,-5.51178,1089.78,1698.58,48.8281,1005.67,1721.94,297.391,953.69,1439.78,418.19,1143.3,1484.34,436.249,1235.97,1514.2,380.473,1194.17,1611.73,260.418,1088.45,1637.08,306.711,1103.79,1680.5,264.305,1038.95,1653.69,53.8083,1068.38,951.853,334.3,1108.96,933.825,170.49,878.176,921.017,273.048,893.717,912.964,34.6425,1140.93,602.583,72.8997,1179.43,430.86,42.7343,1003.19,283.888,75.3427,903.789,147.897,136.756,863.635,166.777,112.144,1095.11,79.4949,374.341,1134.64,708.666,314.554,1237.55,430.334,364.303,1143.18,354.947,352.152,946.71,186.913,308.289,908.524,218.743,275.868,1092.44,80.4333
176,0,102.314,938.851,1643,216.433,947.132,1652.54,127.558,826.533,1486.65,237.426,842.423,1495.06,200.588,861.397,1389,232.696,854.621,1148.68,170.855,1035.06,1395.19,172.533,1110.24,1233.4,343.748,882.799,1306.23,74.5607,923.341,1421.49,-28.7967,974.579,1448.92,-86.6058,1084.65,1510.7,-53.8941,1096.07,1637.18,19.9189,1044.74,1659.49,-4.94908,1074.3,1703.91,48.3512,988.324,1722.58,296.421,954.33,1440.38,417.29,1141.86,1491.25,434.878,1233.76,1524.48,380.824,1186.9,1620.52,262.37,1078.34,1642.04,308.953,1092.15,1685.55,266.633,1028.37,1656.08,53.2248,1070.55,951.369,333.681,1111.98,933.416,170.564,880.748,920.608,273.098,896.6,912.788,34.2362,1143.29,601.653,72.6452,1181.86,430.049,42.9724,1004.9,283.954,75.5296,904.583,148.63,137.058,864.817,167.797,112.01,1095.37,79.267,373.973,1137.21,707.821,314.41,1239.41,429.183,364.143,1144.8,354.104,352.016,947.365,186.993,308.136,909.43,219.123,275.866,1092.52,80.338
177,0,101.629,937.929,1642.71,215.676,946.349,1652.67,127.571,826.71,1485.65,237.341,842.851,1494.44,200.609,862.746,1388.74,232.913,857.477,1149.11,170.38,1036.53,1396.68,171.488,1112.52,1235.24,343.679,886.229,1306.72,75.2971,923.556,1422.22,-28.0289,973.126,1451.95,-86.0691,1080.29,1516.94,-53.3695,1085.26,1643.29,19.9993,1032.15,1662.95,-4.43369,1059.8,1708.89,47.8622,972.314,1723.14,295.514,955.025,1441.49,416.418,1140.52,1498.09,433.555,1231.6,1534.43,381.179,1180.19,1628.9,264.173,1069.25,1646.9,311.087,1081.63,1690.39,268.75,1018.88,1658.69,52.6577,1072.71,951.437,333.101,1114.9,933.583,170.579,883.27,920.722,273.086,899.382,913.144,33.8489,1145.48,601.202,72.4037,1184.04,429.691,43.2043,1006.56,284.259,75.6631,905.416,149.504,137.278,866.033,168.981,111.885,1095.64,79.048,373.633,1139.47,707.443,314.306,1240.68,428.355,364.004,1145.91,353.457,351.841,947.799,186.941,307.953,910.083,219.316,275.859,1092.59,80.2523
178,0,100.994,937.124,1643.07,214.977,945.657,1653.41,127.555,826.93,1485.33,237.238,843.29,1494.47,200.605,864.09,1389.13,233.067,860.241,1150.16,169.91,1037.97,1398.69,170.463,1114.7,1237.59,343.566,889.579,1307.82,75.9541,923.769,1423.51,-27.3215,971.706,1455.36,-85.525,1076.15,1523.31,-52.8691,1075.19,1649.31,20.0759,1020.54,1666.45,-3.97839,1046.37,1713.71,47.3623,957.725,1723.87,294.666,955.784,1443.19,415.572,1139.32,1504.93,432.284,1229.57,1544.14,381.514,1174.1,1637,265.768,1061.25,1651.74,313.066,1072.25,1695.16,270.772,1010.48,1661.51,52.1121,1074.85,952.125,332.567,1117.7,934.389,170.53,885.737,921.428,273.003,902.053,914.094,33.474,1147.45,601.295,72.1612,1185.91,429.847,43.4138,1008.14,284.834,75.7298,906.285,150.534,137.401,867.268,170.344,111.769,1095.93,78.8419,373.33,1141.39,707.606,314.269,1241.3,427.926,363.905,1146.51,353.065,351.636,948.02,186.79,307.759,910.48,219.343,275.846,1092.67,80.1767
179,0,100.417,936.446,1644.14,214.346,945.068,1654.82,127.508,827.198,1485.78,237.116,843.739,1495.21,200.585,865.43,1390.24,233.164,862.902,1151.92,169.438,1039.39,1401.29,169.458,1116.78,1240.5,343.421,892.838,1309.61,76.5315,923.989,1425.44,-26.679,970.339,1459.22,-84.9866,1072.26,1529.9,-52.4053,1065.94,1655.37,20.138,1009.99,1670.18,-3.59377,1034.13,1718.57,46.8516,944.61,1725.04,293.871,956.617,1445.52,414.741,1138.32,1511.84,431.059,1227.73,1553.66,381.803,1168.67,1644.93,267.113,1054.32,1656.68,314.859,1063.99,1700.01,272.752,1003.15,1664.56,51.592,1076.99,953.501,332.08,1120.37,935.899,170.415,888.144,922.791,272.847,904.606,915.705,33.0985,1149.15,601.999,71.8939,1187.44,430.579,43.58,1009.62,285.713,75.7159,907.187,151.736,137.414,868.503,171.895,111.663,1096.24,78.6524,373.075,1142.93,708.387,314.328,1241.25,427.979,363.869,1146.56,352.998,351.417,948.044,186.577,307.572,910.624,219.232,275.822,1092.73,80.1111
180,0,99.9076,935.906,1646,213.793,944.594,1656.97,127.428,827.517,1487.05,236.975,844.2,1496.73,200.55,866.764,1392.15,233.21,865.449,1154.43,168.96,1040.77,1404.54,168.468,1118.76,1244.04,343.251,895.992,1312.14,77.0281,924.225,1428.08,-26.1066,969.046,1463.6,-84.4671,1068.67,1536.78,-51.989,1057.57,1661.61,20.1752,1000.52,1674.3,-3.28798,1023.12,1723.65,46.3294,932.99,1726.86,293.123,957.529,1448.56,413.914,1137.55,1518.9,429.862,1226.14,1563.08,382.025,1163.92,1652.82,268.208,1048.42,1661.84,316.452,1056.81,1705.06,274.672,996.83,1667.89,51.1004,1079.11,955.629,331.643,1122.91,938.172,170.238,890.489,924.879,272.621,907.041,918.041,32.7032,1150.54,603.381,71.5679,1188.55,431.949,43.6769,1010.94,286.933,75.6075,908.115,153.127,137.306,869.717,173.636,111.571,1096.55,78.4829,372.881,1144.06,709.865,314.516,1240.48,428.6,363.921,1146.04,353.328,351.197,947.892,186.349,307.411,910.522,219.017,275.783,1092.79,80.0545
181,0,99.4702,935.51,1648.72,213.326,944.244,1659.91,127.313,827.891,1489.24,236.813,844.675,1499.1,200.504,868.094,1394.93,233.213,867.874,1157.77,168.469,1042.13,1408.51,167.489,1120.65,1248.28,343.059,899.032,1315.48,77.4421,924.487,1431.49,-25.6099,967.852,1468.56,-83.9792,1065.4,1544.01,-51.6289,1050.13,1668.16,20.1782,992.15,1678.96,-3.06646,1013.4,1729.1,45.7949,922.859,1729.54,292.414,958.527,1452.37,413.07,1137.04,1526.17,428.669,1224.83,1572.47,382.159,1159.84,1660.76,269.088,1043.46,1667.34,317.845,1050.66,1710.43,276.455,991.454,1671.6,50.6384,1081.2,958.571,331.251,1125.34,941.265,170.008,892.774,927.756,272.331,909.364,921.168,32.2634,1151.53,605.506,71.1408,1189.15,434.021,43.6748,1012.05,288.534,75.3905,909.065,154.727,137.067,870.885,175.57,111.494,1096.87,78.3365,372.76,1144.77,712.118,314.868,1238.95,429.878,364.087,1144.93,354.137,350.989,947.595,186.163,307.289,910.188,218.742,275.724,1092.82,80.0047
182,0,99.1096,935.268,1652.35,212.949,944.028,1663.7,127.163,828.322,1492.39,236.63,845.165,1502.37,200.446,869.419,1398.62,233.175,870.17,1161.98,167.956,1043.46,1413.23,166.517,1122.45,1253.26,342.85,901.95,1319.69,77.7708,924.785,1435.73,-25.1948,966.783,1474.18,-83.5338,1062.5,1551.65,-51.3312,1043.64,1675.13,20.1397,984.893,1684.29,-2.93174,1004.99,1735.08,45.2476,914.183,1733.21,291.734,959.615,1456.97,412.191,1136.81,1533.74,427.445,1223.84,1581.92,382.182,1156.45,1668.88,269.809,1039.3,1673.31,319.043,1045.51,1716.24,278.003,986.952,1675.83,50.2061,1083.27,962.378,330.901,1127.65,945.23,169.74,895.001,931.483,271.991,911.586,925.15,31.7505,1152.06,608.436,70.5644,1189.15,436.858,43.5416,1012.89,290.564,75.051,910.033,156.557,136.692,871.987,177.695,111.434,1097.18,78.215,372.721,1145.04,715.221,315.417,1236.62,431.903,364.393,1143.21,355.507,350.808,947.194,186.078,307.219,909.644,218.46,275.64,1092.82,79.9584
183,0,98.8281,935.186,1656.93,212.665,943.952,1668.36,126.98,828.81,1496.55,236.428,845.676,1506.59,200.371,870.738,1403.29,233.102,872.333,1167.11,167.416,1044.76,1418.77,165.548,1124.18,1259.04,342.622,904.736,1324.8,78.0113,925.13,1440.84,-24.867,965.864,1480.49,-83.1393,1060,1559.76,-51.0987,1038.12,1682.61,20.0556,978.735,1690.38,-2.88323,997.875,1741.69,44.688,906.913,1738.01,291.074,960.794,1462.43,411.255,1136.86,1541.68,426.157,1223.19,1591.5,382.072,1153.72,1677.25,270.43,1035.85,1679.89,320.055,1041.29,1722.6,279.241,983.267,1680.78,49.8021,1085.29,967.095,330.585,1129.85,950.107,169.452,897.174,936.115,271.618,913.719,930.042,31.1344,1152.05,612.225,69.7883,1188.47,440.52,43.2441,1013.41,293.069,74.5752,911.019,158.644,136.175,873.01,180.016,111.394,1097.46,78.1182,372.777,1144.87,719.24,316.193,1233.46,434.759,364.863,1140.86,357.525,350.669,946.735,186.166,307.21,908.923,218.231,275.526,1092.79,79.911
184,0,98.6257,935.268,1662.48,212.472,944.022,1673.93,126.765,829.354,1501.75,236.206,846.207,1511.78,200.275,872.048,1408.95,232.997,874.358,1173.2,166.84,1046.02,1425.15,164.582,1125.83,1265.64,342.376,907.384,1330.86,78.1607,925.531,1446.86,-24.631,965.12,1487.53,-82.7998,1057.91,1568.38,-50.931,1033.57,1690.68,19.9255,973.654,1697.34,-2.91716,992.049,1749.03,44.1183,900.986,1744.03,290.424,962.061,1468.75,410.242,1137.22,1550.05,424.77,1222.91,1601.28,381.806,1151.65,1685.95,270.993,1032.99,1687.16,320.881,1037.98,1729.59,280.144,980.355,1686.63,49.4243,1087.27,972.752,330.292,1131.97,955.926,169.165,899.295,941.699,271.231,915.779,935.894,30.3857,1151.45,616.922,68.7648,1186.99,445.061,42.7509,1013.54,296.101,73.95,912.032,161.018,135.513,873.953,182.542,111.374,1097.69,78.0435,372.933,1144.26,724.23,317.219,1229.45,438.527,365.517,1137.86,360.274,350.585,946.276,186.499,307.266,908.072,218.129,275.379,1092.71,79.8566
185,0,98.5003,935.516,1669.01,212.367,944.244,1680.41,126.522,829.948,1508.01,235.969,846.763,1517.97,200.153,873.345,1415.62,232.863,876.243,1180.25,166.225,1047.26,1432.4,163.615,1127.42,1273.08,342.109,909.888,1337.88,78.2176,925.995,1453.79,-24.4889,964.569,1495.31,-82.5153,1056.26,1577.52,-50.8238,1029.99,1699.4,19.7536,969.618,1705.21,-3.0267,987.477,1757.19,43.5442,896.331,1751.3,289.774,963.411,1475.96,409.136,1137.86,1558.9,423.257,1223.01,1611.33,381.361,1150.23,1695.06,271.514,1030.68,1695.2,321.519,1035.51,1737.29,280.743,978.186,1693.5,49.0694,1089.17,979.366,330.014,1133.99,962.701,168.9,901.365,948.274,270.851,917.779,942.747,29.4783,1150.19,622.563,67.4541,1184.66,450.528,42.0342,1013.24,299.713,73.1629,913.09,163.712,134.705,874.838,185.296,111.374,1097.85,77.9842,373.195,1143.23,730.231,318.509,1224.61,443.273,366.37,1134.23,363.838,350.569,945.882,187.155,307.386,907.155,218.235,275.2,1092.6,79.7884
